athlete,athleteLabel,sportLabel,birthDate,birthPlaceLabel,educationLabel,nationalTeamLabel,coachLabel
http://www.wikidata.org/entity/Q532396,Angela Caspari,фигурное катание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q113945847,Angela Ling,фигурное катание,2004-04-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q12061521,Angela Maxwell,фигурное катание,1992-07-28T00:00:00Z,Арлингтон,,,
http://www.wikidata.org/entity/Q56395866,Angela Prilepchanska,фигурное катание,2004-02-11T00:00:00Z,Скопье,,,
http://www.wikidata.org/entity/Q16265097,Angelica Olsson,фигурное катание,1991-11-27T00:00:00Z,Карлскруна,,,
http://www.wikidata.org/entity/Q124870,Angelika Dubinski,фигурное катание,1995-07-30T00:00:00Z,Георгсмариенхютте,,,
http://www.wikidata.org/entity/Q17232730,Angelika Naaktgeboren,фигурное катание,1986-04-01T00:00:00Z,Прага,,,
http://www.wikidata.org/entity/Q4762714,Angelika Pylkina,фигурное катание,1990-08-09T00:00:00Z,Санкт-Петербург,,,
http://www.wikidata.org/entity/Q60303093,Angelina Ekaterinina,фигурное катание,1997-05-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4764424,Ani Vardanyan,фигурное катание,1991-05-15T00:00:00Z,Ереван,,,
http://www.wikidata.org/entity/Q11292142,Anine Rabe,фигурное катание,1992-11-21T00:00:00Z,Тёнсберг,,Tønsbergs TF,
http://www.wikidata.org/entity/Q11292142,Anine Rabe,фигурное катание,1992-11-21T00:00:00Z,Тёнсберг,,Trondhjems SK,
http://www.wikidata.org/entity/Q18817443,Anita Kapferer,фигурное катание,1994-07-15T00:00:00Z,Инсбрук,,,
http://www.wikidata.org/entity/Q17232732,Anita Nagy,фигурное катание,1993-08-31T00:00:00Z,Меркуря-Чук,,,
http://www.wikidata.org/entity/Q4765691,Anja Chong,фигурное катание,1994-03-10T00:00:00Z,Сингапур,,,
http://www.wikidata.org/entity/Q56087306,Anjelika Ilieva,фигурное катание,1996-05-22T00:00:00Z,София,,,
http://www.wikidata.org/entity/Q4766612,Ann Patrice McDonough,фигурное катание,1985-05-29T00:00:00Z,Осан,Cheyenne Mountain High School,,
http://www.wikidata.org/entity/Q56753523,Ann-Christin Marold,фигурное катание,2003-05-20T00:00:00Z,Пассау,,,
http://www.wikidata.org/entity/Q56244373,Anna Bertran,фигурное катание,2002-05-25T00:00:00Z,Пучсерда,,,
http://www.wikidata.org/entity/Q56490196,Anna Bolshem,фигурное катание,1998-12-11T00:00:00Z,Бруклин,,,
http://www.wikidata.org/entity/Q56242340,Anna Cherniavska,фигурное катание,2004-10-04T00:00:00Z,Харьков,,,
http://www.wikidata.org/entity/Q56876441,Anna Dea Gulbiani-Schmidt,фигурное катание,2004-09-13T00:00:00Z,Херлев,,,
http://www.wikidata.org/entity/Q4766851,Anna Derking,фигурное катание,1986-08-12T00:00:00Z,Фюрт,,,
http://www.wikidata.org/entity/Q56493334,Anna Galcheniuk,фигурное катание,1987-03-17T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q59313670,Anna Ivanchenko,фигурное катание,2001-12-01T00:00:00Z,Кишинёв,,,
http://www.wikidata.org/entity/Q66828118,Anna Lavrova,фигурное катание,2005-06-28T00:00:00Z,Рестон,,,
http://www.wikidata.org/entity/Q27917621,Anna Litvinenko,фигурное катание,2001-02-15T00:00:00Z,Норидж,,,
http://www.wikidata.org/entity/Q24874110,Anna Marie Pearce,фигурное катание,1993-10-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q17106626,Anna Pushkova,фигурное катание,1987-03-31T00:00:00Z,,Bergen University College,Oslo SK,
http://www.wikidata.org/entity/Q17106626,Anna Pushkova,фигурное катание,1987-03-31T00:00:00Z,,Ulsrud videregående skole,Oslo SK,
http://www.wikidata.org/entity/Q56244582,Anna Rakovych,фигурное катание,2004-07-27T00:00:00Z,Киев,,,
http://www.wikidata.org/entity/Q56087166,Anna Thomsen,фигурное катание,1988-09-26T00:00:00Z,Гентофте,,,
http://www.wikidata.org/entity/Q114583085,Anna Valesi,фигурное катание,2002-06-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2166521,Annabelle Prölß,фигурное катание,1999-03-30T00:00:00Z,Регенсбург,,,
http://www.wikidata.org/entity/Q66660236,Anne Marie Jordan,фигурное катание,2003-09-19T00:00:00Z,Канзас-Сити,,,
http://www.wikidata.org/entity/Q56598745,Anne Sophie Bilet,фигурное катание,1990-03-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087172,Anne-Laure Letscher,фигурное катание,1990-10-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087267,Anne-Marie Giroux,фигурное катание,1993-02-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56753217,Anne-Marie Wolf,фигурное катание,2002-10-29T00:00:00Z,Хемниц,,,
http://www.wikidata.org/entity/Q56598739,Antoine Charrier,фигурное катание,1985-11-22T00:00:00Z,Нант,,,
http://www.wikidata.org/entity/Q20039912,Anton Kempf,фигурное катание,1997-01-21T00:00:00Z,Аугсбург,,,
http://www.wikidata.org/entity/Q60406184,Anton Truve,фигурное катание,1990-03-11T00:00:00Z,Стокгольм,,,
http://www.wikidata.org/entity/Q68699416,Antonin Herreboudt,фигурное катание,1999-08-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q12065217,Antonio Panfili,фигурное катание,1993-11-27T00:00:00Z,Венеция,,,
http://www.wikidata.org/entity/Q23770455,Antony Cheng,фигурное катание,1997-12-29T00:00:00Z,Ванкувер,,,
http://www.wikidata.org/entity/Q56477347,Ariana Weintraub,фигурное катание,1995-05-19T00:00:00Z,Нью-Йорк,,,
http://www.wikidata.org/entity/Q60643801,Arianna Wróblewska,фигурное катание,1994-07-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087455,Ariel Fay Gagnon,фигурное катание,1991-07-26T00:00:00Z,Монреаль,,,
http://www.wikidata.org/entity/Q56598238,Ariel Nadas,фигурное катание,1994-08-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q24863711,Arijana Tirak,фигурное катание,1996-01-21T00:00:00Z,Постойна,,,
http://www.wikidata.org/entity/Q67169337,Arina Pavlishchuk,фигурное катание,2004-10-12T00:00:00Z,Ташкент,,,
http://www.wikidata.org/entity/Q56478597,Arina Somova,фигурное катание,2002-10-24T00:00:00Z,Рига,,,
http://www.wikidata.org/entity/Q17232862,Aritz Maestu,фигурное катание,1990-09-19T00:00:00Z,Сан-Себастьян,,,
http://www.wikidata.org/entity/Q24873742,Armen Agaian,фигурное катание,1996-08-21T00:00:00Z,Тбилиси,,,
http://www.wikidata.org/entity/Q6147978,Armin Mahbanoozadeh,фигурное катание,1991-08-15T00:00:00Z,Алегзандрия,Langley High School,,
http://www.wikidata.org/entity/Q61732960,Arnau Joly,фигурное катание,2003-02-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56598198,Arnaud Pasztory,фигурное катание,1991-04-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q17232763,Artem Khramov,фигурное катание,1990-01-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q59506138,Artem Tsoglin,фигурное катание,1997-11-01T00:00:00Z,Харьков,,,
http://www.wikidata.org/entity/Q56087286,Artiom Farin,фигурное катание,1987-11-02T00:00:00Z,Днепр,,,
http://www.wikidata.org/entity/Q114703407,Artsiom Tseluiko,фигурное катание,1999-11-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q57497463,Artur Panikhin,фигурное катание,1999-12-26T00:00:00Z,Алма-Ата,,,
http://www.wikidata.org/entity/Q18991684,Arturas Ganzela,фигурное катание,1996-05-02T00:00:00Z,Каунас,,,
http://www.wikidata.org/entity/Q56507777,Asaf Kazimov,фигурное катание,2000-03-12T00:00:00Z,Санкт-Петербург,,,
http://www.wikidata.org/entity/Q4804840,Asher Hill,фигурное катание,1991-03-19T00:00:00Z,Скарборо,,,
http://www.wikidata.org/entity/Q4805431,Ashley Foy,фигурное катание,1990-01-07T00:00:00Z,Хартфорд,Центральный университет штата Коннектикут,,
http://www.wikidata.org/entity/Q130214199,Ashlie Slatter,фигурное катание,2009-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56508741,Ashlynne Stairs,фигурное катание,2000-08-16T00:00:00Z,Калгари,,,
http://www.wikidata.org/entity/Q4811433,Astrid Mangi,фигурное катание,1989-01-16T00:00:00Z,Винер-Нойштадт,,,
http://www.wikidata.org/entity/Q2870917,Augie Hill,фигурное катание,1985-02-28T00:00:00Z,Чикаго,,,
http://www.wikidata.org/entity/Q2871947,Aurore Ponomarenko,фигурное катание,1987-01-03T00:00:00Z,Мезон-Лаффит,,,
http://www.wikidata.org/entity/Q4823152,Austin Kanallakan,фигурное катание,1991-05-23T00:00:00Z,Вудленд-Хиллз,,,
http://www.wikidata.org/entity/Q4827656,Avani Panchal,фигурное катание,1991-08-31T00:00:00Z,,Университет Андхра,,
http://www.wikidata.org/entity/Q56087242,Avidan Brown,фигурное катание,1991-06-04T00:00:00Z,Нью-Йорк,,,
http://www.wikidata.org/entity/Q56508460,Avonley Nguyen,фигурное катание,2002-11-22T00:00:00Z,Кливленд,,,
http://www.wikidata.org/entity/Q56087405,Aya Takai,фигурное катание,1997-03-19T00:00:00Z,Пало-Алто,,,
http://www.wikidata.org/entity/Q60029763,Ayaka Hosoda,фигурное катание,1995-02-03T00:00:00Z,,Университет Кансай,,
http://www.wikidata.org/entity/Q4830842,Ayako Hagiwara,фигурное катание,1987-12-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q17160178,Ayesha Campbell,фигурное катание,1993-09-08T00:00:00Z,Крайстчерч,,,
http://www.wikidata.org/entity/Q56244367,Azhar Zhumakhanova,фигурное катание,2004-02-05T00:00:00Z,Алма-Ата,,,
http://www.wikidata.org/entity/Q67147282,Azizmurod Shabazov,фигурное катание,2004-01-23T00:00:00Z,Ташкент,,,
http://www.wikidata.org/entity/Q56087352,Baily Carroll,фигурное катание,1994-02-21T00:00:00Z,Канада,,,
http://www.wikidata.org/entity/Q11340932,Balázs Major,фигурное катание,1990-12-18T00:00:00Z,Будапешт,,,
http://www.wikidata.org/entity/Q56753329,Balázs Nagy,фигурное катание,1998-07-09T00:00:00Z,Будапешт,,,
http://www.wikidata.org/entity/Q807445,Barbara Gratton,фигурное катание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4858976,Barbara Herzog,фигурное катание,1985-12-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087165,Barbora Heroldová,фигурное катание,1992-03-28T00:00:00Z,Прага,,,
http://www.wikidata.org/entity/Q30935017,Barbora Knotková,фигурное катание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4859713,Barbora Silná,фигурное катание,1989-01-08T00:00:00Z,Кромержиж,,,
http://www.wikidata.org/entity/Q4865743,Bartosz Paluchowski,фигурное катание,1989-06-20T00:00:00Z,Освенцим,,,
http://www.wikidata.org/entity/Q60643405,Beat Schümperli,фигурное катание,1999-02-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56493524,Beatris Katrin Tomchak,фигурное катание,1995-06-28T00:00:00Z,Эссен,,,
http://www.wikidata.org/entity/Q2893002,Beatrisa Liang,фигурное катание,1988-03-31T00:00:00Z,Тарзана,,,
http://www.wikidata.org/entity/Q66759334,Beatrix Pipek,фигурное катание,1995-03-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15990545,Beatriz Hambeck,фигурное катание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4877278,Beatričė Rožinskaitė,фигурное катание,1992-03-31T00:00:00Z,Каунас,,,
http://www.wikidata.org/entity/Q86241102,Beau Coppens,фигурное катание,2008-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4878805,Becky Bereswill,фигурное катание,1990-10-02T00:00:00Z,Хьюстон,Episcopal High School,,
http://www.wikidata.org/entity/Q4878814,Becky Cosford,фигурное катание,1986-08-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907020,Beda Leon Sieber,фигурное катание,2004-05-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q11336819,Beka Shankulashvili,фигурное катание,1990-03-30T00:00:00Z,Тбилиси,,,
http://www.wikidata.org/entity/Q4881785,Bela Papp,фигурное катание,1994-03-09T00:00:00Z,Куопио,,,
http://www.wikidata.org/entity/Q56478471,Belén Álvarez,фигурное катание,2001-08-10T00:00:00Z,Мадрид,,,
http://www.wikidata.org/entity/Q4886013,Ben Koenderink,фигурное катание,1990-07-13T00:00:00Z,Норт-Бей,,,
http://www.wikidata.org/entity/Q60674855,Benjam Papp,фигурное катание,1999-06-24T00:00:00Z,Куопио,,,
http://www.wikidata.org/entity/Q60311887,Benjamin Allain,фигурное катание,1991-11-24T00:00:00Z,Леваллуа-Перре,,,
http://www.wikidata.org/entity/Q56087221,Benjamin Blum,фигурное катание,1987-02-05T00:00:00Z,Бостон,,,
http://www.wikidata.org/entity/Q56508897,Benjamin Cohen,фигурное катание,1985-11-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56477495,Benjamin Naggiar,фигурное катание,1994-02-22T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q16264414,Benjamin Westenberger,фигурное катание,1993-07-30T00:00:00Z,Нейпервилл,,,
http://www.wikidata.org/entity/Q56368950,Beresford Louise Clements,фигурное катание,2001-11-05T00:00:00Z,Лэнгли,,,
http://www.wikidata.org/entity/Q60674538,Beril Bektaş,фигурное катание,1987-07-14T00:00:00Z,Стамбул,,,
http://www.wikidata.org/entity/Q18817726,Bernadett Szakacs,фигурное катание,1994-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q827511,Bert Wright,фигурное катание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q515588,Bettina Heim,фигурное катание,1989-07-02T00:00:00Z,Херизау,,Winterthurer Schlittschuh-Club,
http://www.wikidata.org/entity/Q4902486,Bianca Butler,фигурное катание,1989-09-02T00:00:00Z,Лагуна-Бич,,,
http://www.wikidata.org/entity/Q18545913,Bianca Manacorda,фигурное катание,1997-11-17T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q11329827,Bianka Pádár,фигурное катание,1988-02-07T00:00:00Z,Будапешт,,,
http://www.wikidata.org/entity/Q4924479,Blake Rosenthal,фигурное катание,1990-08-21T00:00:00Z,Брин-Мар,,,
http://www.wikidata.org/entity/Q4955069,Bradley Yaeger,фигурное катание,1985-01-07T00:00:00Z,Оттава,,,
http://www.wikidata.org/entity/Q56087441,Brandilyn Sandoval,фигурное катание,1986-06-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q57700768,Brandon Kozlowski,фигурное катание,1995-06-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56243179,Brandon Toste,фигурное катание,2002-10-05T00:00:00Z,Миссиссога,,,
http://www.wikidata.org/entity/Q64605987,Brett Dunie-Neustadt,фигурное катание,1990-12-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56367581,Brian Lee,фигурное катание,2000-03-10T00:00:00Z,Окленд,,,
http://www.wikidata.org/entity/Q4965262,Brian Shales,фигурное катание,1985-06-03T00:00:00Z,Миссиссога,,,
http://www.wikidata.org/entity/Q56087446,Brianna de la Mora,фигурное катание,1999-01-22T00:00:00Z,Хьюстон,,,
http://www.wikidata.org/entity/Q4966738,Bridget Namiotka,фигурное катание,1990-01-03T00:00:00Z,Уэст-Честер,,,
http://www.wikidata.org/entity/Q916642,Brigitte Schellhorn,фигурное катание,2000-01-01T00:00:00Z,Хемниц,,,
http://www.wikidata.org/entity/Q57235186,Bristena Patricia Prodea,фигурное катание,2004-01-04T00:00:00Z,Бухарест,,,
http://www.wikidata.org/entity/Q4971486,Britney Simpson,фигурное катание,1996-05-05T00:00:00Z,Денвер,,,
http://www.wikidata.org/entity/Q56087433,Brittany Chase,фигурное катание,1993-02-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087450,Brittany Heath,фигурное катание,1989-02-22T00:00:00Z,Wallaceburg,,,
http://www.wikidata.org/entity/Q11334727,Brittany Lau,фигурное катание,1994-07-19T00:00:00Z,Сан-Франциско,,,
http://www.wikidata.org/entity/Q4971632,Brittany Vise,фигурное катание,1987-10-27T00:00:00Z,Колорадо-Спрингс,,,
http://www.wikidata.org/entity/Q4974418,Brooke Castile,фигурное катание,1986-05-31T00:00:00Z,Детройт,,,
http://www.wikidata.org/entity/Q4974435,Brooke Frieling,фигурное катание,1986-11-10T00:00:00Z,Бостон,,,
http://www.wikidata.org/entity/Q56243175,Brooke McIntosh,фигурное катание,2005-01-05T00:00:00Z,Торонто,,,
http://www.wikidata.org/entity/Q56087224,Brooke Paulin,фигурное катание,1989-07-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56361084,Bruce Waddell,фигурное катание,2001-11-28T00:00:00Z,Торонто,,,
http://www.wikidata.org/entity/Q56612647,Bryan Pierro,фигурное катание,2000-09-02T00:00:00Z,Лонгёй,,,
http://www.wikidata.org/entity/Q23771330,Bryce Chudak,фигурное катание,1995-03-21T00:00:00Z,Rocky Mountain House,,,
http://www.wikidata.org/entity/Q23771329,Bryn Hoffman,фигурное катание,1997-06-14T00:00:00Z,Уайтхорс,,,
http://www.wikidata.org/entity/Q11334774,Bryna Oi,фигурное катание,1993-09-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4981023,Brynn Carman,фигурное катание,1994-11-26T00:00:00Z,Денвер,,,
http://www.wikidata.org/entity/Q56612313,Brynne McIsaac,фигурное катание,1999-09-06T00:00:00Z,Маомин,,,
http://www.wikidata.org/entity/Q18685529,Buse Coşkun,фигурное катание,1989-05-26T00:00:00Z,Стамбул,,,
http://www.wikidata.org/entity/Q18921604,Caelen Dalmer,фигурное катание,1997-06-29T00:00:00Z,Виктория,,,
http://www.wikidata.org/entity/Q60517576,Caitlin Belt,фигурное катание,1996-05-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3738994,Caitlin Mallory,фигурное катание,1987-06-02T00:00:00Z,Окленд,Мичиганский университет,,
http://www.wikidata.org/entity/Q56242131,Calvin Pratama,фигурное катание,2000-10-01T00:00:00Z,Бандунг,,,
http://www.wikidata.org/entity/Q56087589,Calvin Taylor,фигурное катание,1988-05-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q64685253,Cambria Little,фигурное катание,1993-06-29T00:00:00Z,Кэмпбелл-Ривер,,,
http://www.wikidata.org/entity/Q18818079,Cameron Hemmert,фигурное катание,1995-01-20T00:00:00Z,Блэктаун,,,
http://www.wikidata.org/entity/Q11297238,Cameron Hems,фигурное катание,1990-10-04T00:00:00Z,Окленд,,,
http://www.wikidata.org/entity/Q5026590,Camilla Pistorello,фигурное катание,1987-07-01T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q5026596,Camilla Spelta,фигурное катание,1988-04-06T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q57460257,Camilla Zapponini,фигурное катание,2002-10-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q60643493,Camille Chervet,фигурное катание,2001-10-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087291,Camille Foucher,фигурное катание,1990-09-11T00:00:00Z,Гваделупа,,,
http://www.wikidata.org/entity/Q56612644,Camille Perreault,фигурное катание,2004-07-16T00:00:00Z,Шербрук,,,
http://www.wikidata.org/entity/Q56087452,Carla Montgomery,фигурное катание,1985-03-06T00:00:00Z,Брандон,,,
http://www.wikidata.org/entity/Q18818008,Carlo Vittorio Palermo,фигурное катание,1996-03-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5044829,Carolina Gillespie,фигурное катание,1993-05-29T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q5045413,Carolyn MacCuish,фигурное катание,1992-08-29T00:00:00Z,Берлингтон,,,
http://www.wikidata.org/entity/Q17159692,Carter Marie Jones,фигурное катание,1993-05-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q66821263,Casper Johansson,фигурное катание,2006-01-31T00:00:00Z,Шёвде,,,
http://www.wikidata.org/entity/Q56395979,Cassandra Johansson,фигурное катание,1999-10-24T00:00:00Z,Шёвде,,,
http://www.wikidata.org/entity/Q5049391,Cassie Andrews,фигурное катание,1993-11-16T00:00:00Z,Гринфилд,,,
http://www.wikidata.org/entity/Q58621169,Catalin Dimitrescu,фигурное катание,1998-04-13T00:00:00Z,Брашов,,,
http://www.wikidata.org/entity/Q81902903,Cate Fleming,фигурное катание,2005-07-27T00:00:00Z,Ньютон,,,
http://www.wikidata.org/entity/Q23664159,Caterina Gabanella,фигурное катание,1988-09-11T00:00:00Z,Больцано,,,
http://www.wikidata.org/entity/Q114201053,Catharina Tibau,фигурное катание,2006-08-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q66660020,Catharina Victoria Petersen,фигурное катание,2005-01-25T00:00:00Z,Эсбьерг,,,
http://www.wikidata.org/entity/Q81902187,Catherine Carle,фигурное катание,2003-09-06T00:00:00Z,Брамптон,,,
http://www.wikidata.org/entity/Q56753592,Caya Scheepens,фигурное катание,2002-08-29T00:00:00Z,Бреда,,,
http://www.wikidata.org/entity/Q119235656,Cayden Dawson,фигурное катание,2006-02-22T00:00:00Z,Торонто,,,
http://www.wikidata.org/entity/Q115715964,Cayla Smith,фигурное катание,2008-07-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q58621675,Cecilie Mei Ling Hartmann,фигурное катание,1998-01-06T00:00:00Z,Сингапур,,,
http://www.wikidata.org/entity/Q12067401,Celia Robledo,фигурное катание,1994-04-07T00:00:00Z,Алькоркон,,,
http://www.wikidata.org/entity/Q56489907,Celie Mallet,фигурное катание,1990-03-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q113016125,Cha O-reum,фигурное катание,1991-08-17T00:00:00Z,,Sahmyook University,,
http://www.wikidata.org/entity/Q11318145,Chad Tsagris,фигурное катание,1985-08-10T00:00:00Z,Ошава,,,
http://www.wikidata.org/entity/Q5072620,Chantal Poirier,фигурное катание,1985-12-25T00:00:00Z,Монреаль,,,
http://www.wikidata.org/entity/Q56087330,Chantelle Eugenie Ann A'Court,фигурное катание,1990-06-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5072647,Chantelle Kerry,фигурное катание,1996-06-09T00:00:00Z,Сидней,,,
http://www.wikidata.org/entity/Q56087207,Charles Clavey,фигурное катание,1987-08-05T00:00:00Z,Брин-Мар,,,
http://www.wikidata.org/entity/Q17161486,Charles Tetar,фигурное катание,1995-04-03T00:00:00Z,Амьен,,,
http://www.wikidata.org/entity/Q24876120,Charlie Parry-Evans,фигурное катание,1995-04-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5085824,Charlotte Aiken,фигурное катание,1992-01-23T00:00:00Z,Плимут,,,
http://www.wikidata.org/entity/Q63096118,Charlotte Belair,фигурное катание,1988-09-28T00:00:00Z,Монреаль,,,
http://www.wikidata.org/entity/Q63097008,Charlotte Gendreau,фигурное катание,1990-04-08T00:00:00Z,Тулуза,,,
http://www.wikidata.org/entity/Q5086050,Charlotte Lichtman,фигурное катание,1993-03-26T00:00:00Z,Детройт,,,
http://www.wikidata.org/entity/Q56527425,Charlotte Maxwell,фигурное катание,1989-11-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q66759695,Charlène Denize,фигурное катание,1990-05-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q11317809,Chelsea Rose Chiappa,фигурное катание,1992-02-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5090164,Chelsi Guillen,фигурное катание,1993-05-28T00:00:00Z,Тусон,,,
http://www.wikidata.org/entity/Q17161242,Chen Jui-Shu,фигурное катание,1993-10-15T00:00:00Z,Тайбэй,Католический университет Фужэнь,,
http://www.wikidata.org/entity/Q5090862,Chen Peitong,фигурное катание,1989-07-20T00:00:00Z,Чанчунь,,,
http://www.wikidata.org/entity/Q64685549,Cheng Duo,фигурное катание,1995-01-12T00:00:00Z,Чанчунь,,,
http://www.wikidata.org/entity/Q56604561,Chenny Paolucci,фигурное катание,2002-03-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56605057,Chiara Calderone,фигурное катание,1999-02-10T00:00:00Z,Милан,,,
http://www.wikidata.org/entity/Q57166690,Chiara Censori,фигурное катание,1999-12-22T00:00:00Z,Марино,,,
http://www.wikidata.org/entity/Q56612051,Chih-Sheng Chang,фигурное катание,1998-06-23T00:00:00Z,Тайбэй,,,
http://www.wikidata.org/entity/Q69667541,Ching Ting Su,фигурное катание,2000-07-12T00:00:00Z,Куала-Лумпур,,,
http://www.wikidata.org/entity/Q56490530,Chloe Curtin,фигурное катание,2001-08-11T00:00:00Z,Харлоу,,,
http://www.wikidata.org/entity/Q56605835,Chloe Dan Tsoi,фигурное катание,2002-10-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q22952893,Chloe Lewis,фигурное катание,2000-06-18T00:00:00Z,Портленд,,,
http://www.wikidata.org/entity/Q56612662,Chloe Panetta,фигурное катание,2003-07-29T00:00:00Z,Монреаль,,,
http://www.wikidata.org/entity/Q2964182,Chloé Dépouilly,фигурное катание,1990-12-06T00:00:00Z,Реймс,,,
http://www.wikidata.org/entity/Q56087292,Chloé Ibanez,фигурное катание,1992-12-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q12616564,Cho Kyung-ah,фигурное катание,1997-08-18T00:00:00Z,,Женский университет Соокмюнъ,,
http://www.wikidata.org/entity/Q58234840,Choe Min,фигурное катание,1990-11-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q113016107,Choi In-hwa,фигурное катание,1985-12-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q113016153,Choi Jin-ju,фигурное катание,1997-03-20T00:00:00Z,Швейцария,Университет Кёнхи,,
http://www.wikidata.org/entity/Q113016153,Choi Jin-ju,фигурное катание,1997-03-20T00:00:00Z,Швейцария,Sunil Girls' High School,,
http://www.wikidata.org/entity/Q113016153,Choi Jin-ju,фигурное катание,1997-03-20T00:00:00Z,Швейцария,Hongeun Middle School,,
http://www.wikidata.org/entity/Q113016052,Choi Seon-yeong,фигурное катание,1986-04-07T00:00:00Z,,Dongduk Women's University,,
http://www.wikidata.org/entity/Q56242634,Choi Sung-min,фигурное катание,2002-12-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5108622,Chrissy Hughes,фигурное катание,1990-07-21T00:00:00Z,Белвью,Seattle Pacific University,,
http://www.wikidata.org/entity/Q5108622,Chrissy Hughes,фигурное катание,1990-07-21T00:00:00Z,Белвью,Liberty High School,,
http://www.wikidata.org/entity/Q5109013,Christa-Elizabeth Goulakos,фигурное катание,1988-03-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q56087240,Christi Anne Steele,фигурное катание,1992-01-06T00:00:00Z,Лондон,,,
http://www.wikidata.org/entity/Q16265110,Christian Gijtenbeek,фигурное катание,1987-06-03T00:00:00Z,Зандам,,,
http://www.wikidata.org/entity/Q5109984,Christian Nüchtern,фигурное катание,1992-01-28T00:00:00Z,Зиген,,,
http://www.wikidata.org/entity/Q56599644,Christian Reekie,фигурное катание,1998-02-04T00:00:00Z,Оттава,,,
http://www.wikidata.org/entity/Q97009,Christiane Berger,фигурное катание,1987-04-03T00:00:00Z,Людвигсхафен-ам-Райн,,,
http://www.wikidata.org/entity/Q56491169,Christina Bourgeois,фигурное катание,1987-11-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5110764,Christina Chitwood,фигурное катание,1990-03-21T00:00:00Z,Су-Фолс,,,
http://www.wikidata.org/entity/Q5110777,Christina Erdel,фигурное катание,1995-01-18T00:00:00Z,Дюссельдорф,,,
